index,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,soc_sec_id,salary-class
1069_a, oliver, bradshaw,8, galibal street, hopefield, moree,2049, nsw,19260306,7573353,<=50K
1070_a, jade, hanna,27, braine street, kimberley grange, northbridge,2763, qld,19481230,9396232,<=50K
1071_a, roy, miles,655, hill corner, green desert, mayfield,4615, sa,19381206,5241205,<=50K
1072_a, alana, ryan,210, hurley street, st mathews retmnt, heathcote junction,3805, nsw,19990108,9786277,<=50K
1073_a, kieren, coulson,35, kingsford smith drive, fairfield waters, mckinnon,2203, qld,19760428,1834460,<=50K
1074_a, lauren, george,1, milford street, villa 3, clareville,2538, sa,19391008,1999914,>50K
1075_a, jack, netherton,41, fred johns crescent, willyaroo street, yenda,3875, qld,19900701,1194314,<=50K
1076_a, ridley, dimmack,26, mugga way, tintagel, colac,5018, vic,19981023,1039771,<=50K
1077_a, emiily, webb,39, kalgoorlie crescent, cluster, bray park,2460, vic,19720407,4040508,<=50K
1078_a, monique, petersen,947, gillespie street, sect 1488, dianella,6153, tas,19830103,7560315,<=50K
1079_a, jessica, wardle,23, nash place, geebung, salt ash,2200, tas,19051007,7647222,<=50K
1080_a, logan, lamprey,66, wuruma place, sec 1, torrensville,2285, nsw,19171001,1824208,>50K
1081_a, benjamin, lowe,26, de little circuit, tillside, gordonvale,2430, vic,19200722,2412896,<=50K
1082_a, harry, nguyen,256, nungara street, western crossing shops, clarendon,3216, wa,19640422,7825469,<=50K
1083_a, mia, mason,14, o'sullivan street, anzac house (cnr archer s street, burnside,3205, nsw,19970713,1005784,<=50K
1084_a, elizabeth, pascale,3, pridham street, moorilla, bellevue hill,2515, vic,19360308,4409709,>50K
1085_a, kaitlyn, lette,65, ainsworth street, greglea village, lennox head,2539, nsw,19740220,1461448,<=50K
1086_a, hannah, tregloan,27, danvers place, swanlea, elsternwick,4152, sa,19311023,7341340,<=50K
1087_a, jared, webb,10, hardey place, stone oak farm, tallai,2620, nt,19250113,6223871,<=50K
1088_a, madison, trivic,189, yarrawonga street, sennocke, sylvania,6024, qld,19680503,6979162,>50K
1089_a, laklynn, lowe,40, brockman street, apt 503, ivanhoe,2205, act,19380820,4904124,<=50K
1090_a, ysobel, nguyen,31, brimage place, marshanti arabians, ringwood,4507, vic,19620418,4325367,<=50K
1091_a, zachary, wilkins,2835, chandler street, dharmananda, bayswater north,6109, nsw,19790729,9853100,<=50K
1092_a, jacob, carmedy,31, forbess treet, the villas north, fernnale,2540, sa,19530711,2898190,<=50K
1093_a, keely, blake,84, davis street, yilgarnia, singleton heights,2251, nsw,19560919,4146274,<=50K
1094_a, mitchell, webb,61, kearne place, tiberoo, alice springs,4370, nsw,19421017,1297404,<=50K
1095_a, arabella, cox-mckinnon,7, ashley drive, stone oak farm, merrijig,3071, wa,19860904,4709588,<=50K
1096_a, shaun, roche,36, godfrey street, st helen's consulting suites, vermont,3040, tas,19820930,4212878,<=50K
1097_a, liam, norgate,8, cruikshank street, riversdale caravan park, peakhurst,4069, qld,19850103,5969893,<=50K
1098_a, taylor-saige, mac donell,60, barraclough crescent, glenlee, devonport,2840, vic,19990529,5772925,<=50K
1099_a, stella, chandler,25, pollock street, moonbi, parramatta,4120, vic,19801229,6071784,>50K
1100_a, luke, george,7, denovan circuit, mt annan, oakleigh,5023, wa,19870707,7058047,<=50K
1101_a, connor, ryan,11, sternberg crescent, rockwell garden, kyabram,3174, wa,19241005,4064735,<=50K
1102_a, james, malloch,169, allyn close, rowethorpe, eastwood,4152, nsw,19260930,7619849,<=50K
1103_a, rory, dietrich,406, northmore crescent, st francis village, thornlie,2088, vic,19211116,2706494,>50K
1104_a, amber, lowe,7, clancy street, surfrider carvn park, brunswick west,3683, nsw,19230619,5351117,>50K
1105_a, mitchell, white,42, beedham place, wirraway, sunshine,3787, qld,19410818,9831971,>50K
1106_a, melanie, nabialek,12, just place, crystal creek reserve, sussex inlet,5452, nsw,19390212,8391827,<=50K
1107_a, evangelia, wilkins,18, froggatt street, avenal, rose bay,2447, nsw,19331026,3214337,<=50K
1108_a, toby, rawlings,6, mclaren crescent, surfside park, cooma,5290, sa,19901210,1727267,>50K
1109_a, kelsea, white,39, bray place, emerald garden, murray bridge,2580, vic,19141210,3053535,<=50K
1110_a, emiily, kostantakis,23, seaver ntreet, boolisgal, gumdale,2400, wa,19290112,5304620,>50K
1111_a, lachlan, hayam,56, emilybulcock crescent, marsden forest, north sydney,6163, wa,19030930,4827200,<=50K
1112_a, nicholas, garcia,4, quandong street, cranbrook, north beach,3912, tas,19150712,6479260,<=50K
1113_a, marianne, shepherd,19, bruxner close, willows caravn park, flemington,6163, qld,19971006,1355172,<=50K
1114_a, liam, deionno,5, summerville crescent, phoenix park stud, pimlico,2316, qld,19980412,2805155,>50K
1115_a, sarsha, radjenovich,12, bynoe place, ensleigh, preston,3337, vic,19070501,4233244,>50K
1116_a, thomas, ryan,13, darwinia terrace, dunmunkle lodge, carlingford,5162, nsw,19830304,7617305,<=50K
1117_a, cooper, pascale,24, cossington smith crescent, barwon station, laverton,4017, nsw,19411030,9469222,<=50K
1118_a, harry, clisby,28, greeves street, rocky bend, west wyalong,5151, vic,19800530,7005984,<=50K
1119_a, bronte, ayres,16, florentine circuit, wytaliba, frankston,3916, vic,19601205,5596005,<=50K
1120_a, kale, lowry,20, zamia place, learning earth farm, north bondi,3880, vic,19701021,9194504,>50K
1121_a, lukas, frainey,60, summerland circuit, corinella, hackham,5032, sa,19700728,7116340,<=50K
1122_a, nicole, white,1, duggan street, warowie, dalby,4214, nsw,19630424,7558116,<=50K
1123_a, isabella, pringle,49, selwyn street, clear creek cottage, hurlstone park,2447, sa,19000909,6846316,<=50K
1124_a, ayden, wingate,11, banks street, southern cross, camden,6062, vic,19890402,2188036,<=50K
1125_a, ruby, blunden,85, mimosa close, pevensey, punchbowl,5072, nsw,19140122,7823253,>50K
1126_a, emiily, stubbs,40, tasmania circle, eureka, greenacre,2800, nsw,19260513,7174287,<=50K
1127_a, luke, criswood,37, burns circuit, pine hill, wynyard,3763, nsw,19530814,9262079,<=50K
1128_a, jordan, fitzpatrick,5, bowser place, denture clnc, penrith,2558, qld,19470811,9536120,<=50K
1129_a, thomas, campbell,3, mckail crescent, kurrajong, launceston south,2614, wa,19230126,8085669,>50K
1130_a, elizabeth, bellamy,51, kootara crescent, bahloo, allambie heights,2195, nsw,19130528,5557781,<=50K
1131_a, pino, laverick,20, leita court, riverside park, vermont south,2580, nsw,19320710,7610409,<=50K
1132_a, paul, matthews,83, wyselaskie circuit, northpoint, dungog,6123, vic,19171231,6943507,<=50K
1133_a, sophie, white,45, oldfield circuit, urimbirra, para hills,2170, wa,19340515,7603236,<=50K
1134_a, taalia, gillard,8, walu street, danric lodge, williamstown,4305, nsw,19410203,6345634,<=50K
1135_a, jarred, boyle,8, lindrum crescent, somerview, hoppers crossing,2207, qld,19950605,4482368,>50K
1136_a, francesco, gladman,35, yiman street, kalang, grass tree hill,3175, nsw,19010830,1435338,<=50K
1137_a, holly, hayball,4, inwood place, bonaccord, bayswater,2093, sa,19770302,5579609,<=50K
1138_a, william, britten,128, balfour crescent, blueberry hill, beaumaris,4064, vic,19680718,9941359,<=50K
1139_a, kylee, wojciechowski,57, barwon street, lambrook, hope valley,5082, nsw,19930505,7959274,<=50K
1140_a, damien, vincent,21, eldridge street, markool, bayswater,4215, act,19370604,1482229,<=50K
1141_a, victoria, bahouche,12, fawkner street, willandra village, kirrawee,2300, nsw,19570209,6834090,<=50K
1142_a, ruby, mason,7, clive steele avenue, kooyong, botany,3636, vic,19730913,4397223,<=50K
1143_a, zane, richmond,60, hansen circuit, midlands terrace, eight mile plains,4152, nsw,19160615,8261881,>50K
1144_a, freya, menzies,38, anzac park, mt sturt, montmorency,3152, wa,19260617,3305658,>50K
1145_a, james, kiernan,41, ridley street, byron van village caravan park, balwyn north,3172, sa,19910605,7760861,>50K
1146_a, jaslyn, noble,43, endeavour street, wambanumba, lamb island,6023, vic,19260410,3411984,<=50K
1147_a, carlin, geue,25, pawsey circuit, berkeley vlge, blacktown,4740, wa,19580118,9442408,<=50K
1148_a, ysobel, filgate,10, olympus way, owendale, lilli pilli,5264, nsw,19480618,5123060,<=50K
1149_a, tahlia, stephenson,3, beazley crescent, lowerwood, kirrawee,2747, tas,19440119,5184701,<=50K
1150_a, nacoya, reid,90, druitt place, nazareth village, murray bridge,4655, nsw,19050109,3783221,<=50K
1151_a, callum, stigant,3, marr street, cherrydell, safety beach,4054, nsw,19650321,1616972,<=50K
1152_a, sarah, morrison,29, newdegate street, pevensey, stephens,2150, qld,19720603,9564776,<=50K
1153_a, callum, rapson,56, sue geh circuit, longridge, bena,5113, nsw,19840113,3018932,<=50K
1154_a, lily, akerlind,149, corona place, huonme dicks creek, labrador,2107, sa,19380306,2609259,<=50K
1155_a, elly, jolly,16, schonell circuit, lavender farm, coconut grove,6230, wa,19021205,9909935,<=50K
1156_a, bayden, afford,28, waite street, hellemere village, acacia ridge,2330, qld,19401208,2765575,<=50K
1157_a, lachlan, babic,192, deeley place, bonniview, burwood,5127, qld,19470507,8984805,<=50K
1158_a, brooklyn, kousiandas,43, carroll street, jacqoona station, deakin,2500, nsw,19640722,5643636,<=50K
1159_a, lauren, geue,7, tyner street, rowethorpe, orange,5238, nsw,19011018,4465681,<=50K
1160_a, jessica, matthews,349, kambalda crescent, lowerwood, narre warren north,3056, sa,19570820,3271147,<=50K
1161_a, diamond, noble,325, fitchett street, crestfield, skennars head,2535, vic,19290119,8783079,<=50K
1162_a, nathan, thorpe,9, maribyrnong avenue, villa 193 henry kendall bayside, coolah,3065, vic,19020605,2406455,<=50K
1163_a, kimberley, dargaville,58, de little circuit, canowindra, roselands,4571, nsw,19510622,6047413,>50K
1164_a, charlotte, westbrook,14, evergood close, heysen village, waterloo,3147, qld,19440109,8713795,<=50K
1165_a, georgia, farah,44, cumberlege crescent, st johnof god hospital, franklin,3181, qld,19441230,3370150,>50K
1166_a, logan, clarke,9, lockyer street, ardrossan, brunswick west,3936, nsw,19831221,1557141,<=50K
1167_a, chloe, reid,10, wangara street, rosetta village, roleystone,3175, nsw,19260504,5656245,<=50K
1168_a, joshua, noble,38, must circuit, school house, anula,2259, wa,19391019,9658557,<=50K
1169_a, zachary, mccarthy,101, blacklock close, bendigo retirement village, brighton-le-sands,2233, vic,19970815,5566832,<=50K
1170_a, emiily, symmons,6, leycester place, afflexian, st albans,3087, wa,19640706,8425255,<=50K
1171_a, nemesia, parr,10, de lissa street, hyland, newmarket,4380, tas,19781026,3120374,<=50K
1172_a, darcy, bishop,2, mundang crescent, kurrall park, werrington,3174, nsw,19521124,7762713,<=50K
1173_a, jessica, monteleone,18, ward place, sattwa park, toowoomba,3084, nsw,19351117,9469614,<=50K
1174_a, rhiannon, beckwith,25, cahalan place, locheil, modbury,6230, nsw,19350527,7539652,>50K
1175_a, thomas, droegemueller,2, yambina crescent, rosehill, penshurst,5066, wa,19450109,8280519,<=50K
1176_a, dylan, clarke,26, jane price crescent, rawdon, enoggera,2112, vic,19250117,5218115,<=50K
1177_a, kyle, le goy,472, summerland circuit, stonehenge, scarborough,3121, nsw,19010214,7511263,<=50K
1178_a, benjamin, nikolai,7, bareena street, stonehenge, jibberding,2289, nsw,19160420,6190418,<=50K
1179_a, matilda, shepherd,1, mount vernon drive, mt pleasant, thornleigh,2226, vic,19070125,1969760,<=50K
1180_a, patrick, yu,68, parker street, moriah, broken hill,4717, act,19910607,9618518,<=50K
1181_a, barkly, mcgregor,41, dandenong court, ba/unit 1, lymwood,2234, nt,19800513,9842806,>50K
1182_a, emiily, white,27, totterdell street, liselican, pingelly,2262, nsw,19981002,4076479,<=50K
1183_a, jade, campbell,89, mortimer lewis drive, edith hall, glenmore park,2138, nsw,19091002,2463150,<=50K
1184_a, liam, roles,33, sullivan crescent, ra 881, sunshine beach,3910, vic,19000301,1616420,<=50K
1185_a, james, neville,30, gascoyne circuit, kindilan, heywood,3585, vic,19590507,3030961,<=50K
1186_a, jacob, jesser,16, tullaroop street, wirreanda vlge, wooree,3199, sa,19910815,9168224,<=50K
1187_a, georgia, ryan,51, flegg crescent, jestarlei, mirrabooka,2576, wa,19270705,4740683,<=50K
1188_a, julia, kulikovsky,51, richter close, kiandra, port lincoln,4006, nsw,19471001,8167684,<=50K
1189_a, braedon, ryan,223, purnell place, ardlui, cronulla,3429, qld,19420511,8341740,<=50K
1190_a, karissa, heenan,109, dennis street, barton view, aldgate,6062, sa,19560306,7515134,<=50K
1191_a, lewis, koslowicz,27, yirawala street, woodsong, bray park,2540, wa,19190512,5773013,>50K
1192_a, emiily, herbert,24, kerrigan street, rowethorpe, toowoomba,5031, vic,19590704,1216282,<=50K
1193_a, holly, de wouytch,31, wambaya crescent, yarrabin, toowoomba,3184, vic,19230716,2106991,>50K
1194_a, thomas, negri,22, fullagar crescent, belaradah, glendale,2747, nsw,19630127,4200634,>50K
1195_a, jake, bullock,18, arnold place, sherwood, casino,2450, qld,19661225,8194054,<=50K
1196_a, hayden, bullock,13, nanson place, waraba, minlaton,3215, qld,19361128,5936180,<=50K
1197_a, lucy, maynard,134, boree place, brick house, holden hill,3331, sa,19890430,9029383,<=50K
1198_a, reuben, humpreys,19, gollan street, phillip lodge, west wyalong,2615, nsw,19590331,8596661,<=50K
1199_a, sachin, every,121, kavel street, tullimbah inn, windang,2640, vic,19010512,4343117,<=50K
1200_a, millie, harrington,31, boronia drive, fairbank, artarmon,4885, vic,19530820,8896233,<=50K
1201_a, thomas, chubb,11, cochrane crescent, tochra, mount eliza,3141, vic,19710722,2661146,<=50K
1202_a, casey, clarke,4, gamban square, walkers orchard, robina,2140, vic,19901218,9615102,<=50K
1203_a, charlie, gigney,21, alford place, pennymuir, wangaratta,4212, nsw,19650203,2501210,<=50K
1204_a, laura, vick,11, hattersley court, carlyle gardens woongarra, sea lake,2627, nsw,19201204,7523280,<=50K
1205_a, fraser, kuma,8, meldrum street, greenpatch, mosman,4006, nsw,19440229,2245126,>50K
1206_a, angelica, green,39, winser crescent, millard centre, normanton,2040, wa,19460604,4600970,<=50K
1207_a, matthew, humphreys,46, duigan street, tulliallan, narellan,2076, qld,19141218,3978037,<=50K
1208_a, lynton, slape,47, mura close, glenavon, dianella,3895, qld,19491228,8553698,<=50K
1209_a, sophie, fenwick,282, george street, rosedale, boort,5251, qld,19751031,5681971,<=50K
1210_a, kyle, hanna,17, white crescent, mudhill, wokalup,5066, vic,19790403,2366967,<=50K
1211_a, riley, staunton-smith,45, ashby circuit, rooganore, port macdonnell,2196, vic,19680618,1220542,<=50K
1212_a, brodie, warbroek,281, colmer street, rivonia, lennox head,7250, vic,19230623,4738953,<=50K
1213_a, jordan, belling,16, foott street, berkeley vlge, coldstream,3844, nsw,19970201,2813048,>50K
1214_a, megan, nicolle,6, beetaloo street, public building, raceview,2567, nsw,19410916,9252504,<=50K
1215_a, alannah, reimers,192, buvelot street, kincumber nautical vlge, edenhope,2830, wa,19800410,8710090,<=50K
1216_a, zac, gilbertson,44, knights road, moonah, south melbourne,2011, sa,19670817,8537139,<=50K
1217_a, benjamin, harrington,7, bargang crescent, kybo station, kialla west,4810, qld,19160921,3698223,<=50K
1218_a, julia, bishop,14, ranken place, kia-ora cottage, dalby,2574, nsw,19661012,8085664,<=50K
1219_a, leo, scarabotti,16, john close, como, cowra,2284, qld,19051013,2246319,<=50K
1220_a, ashton, chandler,165, batman street, robertson barracks, toowoomba,6152, nsw,19720904,8845920,<=50K
1221_a, rachel, robson,120, gunyan place, rockedale shopping vlge, cabramatta,2617, wa,19211115,5685939,<=50K
1222_a, arabella, thorpe,2, bennelong crescent, glenairne, narellan,3024, nsw,19501224,3937685,<=50K
1223_a, katharine, feeley,181, boolimba crescent, abbie hae, segenhoe,3227, vic,19750819,5490194,>50K
1224_a, polly, beerbiuum,7, dacomb court, glenachcrawne, belmont,2537, nsw,19151216,1599894,<=50K
1225_a, abbey, shepherd,15, girdlestone circuit, glen-airli, sunshine,3241, nsw,19150602,1572614,<=50K
1226_a, logan, webb,19, hearn street, wattle place, walgett,2845, vic,19860602,5780215,<=50K
1227_a, brooke, glass,294, durville crescent, roskhill, sunnybank,3690, nsw,19160326,7677322,<=50K
1228_a, jade, berry,94, blowering street, stonehenge, kingston,2382, vic,19530623,3448596,<=50K
1229_a, callie, walls,33, captain cook crescent, narellan court, burpengary,3146, nsw,19160730,7476680,<=50K
1230_a, jasmine, crews,10286, shepherdson place, locn 5940, hinchinbrook,4702, vic,19200206,3396389,<=50K
1231_a, lewis, pettingill,3, loureiro street, st francis village, boggabilla,2747, vic,19830924,6983058,<=50K
1232_a, millane, scougall,75, norman street, ra 31, cabramatta,2082, act,19721004,4107733,<=50K
1233_a, amy, green,39, blyth place, allunga, ryde,2170, qld,19460426,1994142,<=50K
1234_a, amelia, smithson,90, armstrong crescent, briardale, woree,7320, nsw,19440826,9257736,<=50K
1235_a, mitchell, atsalas,6, dore court, kingway tourist park, walgett,2166, wa,19160725,7893530,<=50K
1236_a, tansy, pawliszyn,120, port jackson circuit, eden park, frankston,3056, act,19920724,8465130,>50K
1237_a, kelsea, maynard,99, bick place, retirement village, cronulla,2205, vic,19641102,4572581,>50K
1238_a, jasper, cloke,29, norris street, gsala view, ballina,2229, vic,19820315,8005067,<=50K
