rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, soc_sec_id,ID,sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
rec-1049-org, jasmine, cochrane,157.0, charterisville avenue, sunnyview, magill,2335, nsw,19900131.0,1368790,6367.0,Female,40.0,White,Divorced,Assoc-acdm,United-States,Self-emp-not-inc,Prof-specialty,<=50K
rec-3592-org, shannon, apted,24.0, alfred hill drive, pacific ranch, wentworth falls,4035, qld,19141007.0,6043585,29996.0,Female,48.0,White,Divorced,Some-college,United-States,State-gov,Exec-managerial,<=50K
rec-2817-org, jessica, karlsen,44.0, glenmaggie street, two mile, boronia heights,3550, nsw,19650108.0,9068823,29983.0,Male,90.0,White,Married-civ-spouse,7th-8th,United-States,Local-gov,Protective-serv,<=50K
rec-2953-org, daniel, shepherd,28.0, santalum street, grandview, belrose,4165, qld,19660624.0,8195015,10383.0,Male,50.0,White,Married-civ-spouse,Bachelors,United-States,Private,Craft-repair,<=50K
rec-1981-org, chevonne, noble,27.0, kalgoorlie crescent, derry lodge, scotland island,3121, nsw,19800812.0,9606931,5349.0,Female,60.0,White,Widowed,HS-grad,United-States,Private,Machine-op-inspct,<=50K
rec-369-org, juliana, bottroff,25.0, bandjalong crescent, treetops, booval,2756, nsw,19180603.0,6727065,8646.0,Female,50.0,Black,Divorced,HS-grad,United-States,Private,Machine-op-inspct,<=50K
rec-413-org, lucy, morrison,23.0, baracchi crescent, buskett homestead, casino,2156, vic,19600409.0,4877811,3041.0,Male,47.0,Black,Never-married,11th,United-States,Private,Transport-moving,<=50K
rec-1693-org, emiily, lowry,23.0, lambrigg street, lansdowne, culburra beach,2660, vic,19460622.0,6942020,8513.0,Male,50.0,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
rec-2473-org, braedon, dixon,33.0, sherwood circuit, wealdstone, christie downs,6111, qld,19791214.0,9167418,15184.0,Male,21.0,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K
rec-2633-dup-3, sophie, sndl,4.0, vaughan garden, arcadia, hahndorf,2372, tas,19231114.0,8638391,21373.0,Female,26.0,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K
rec-969-org, jemima, paterson,31.0, dominion circuit, robertson barracks, punchbowl,5290, qld,19640418.0,6169888,12210.0,Male,41.0,White,Never-married,Bachelors,United-States,Private,Prof-specialty,>50K
rec-1721-org, courtney, sebastyan,44.0, gaylard place, summercourt, bowral,2019, nsw,19190510.0,1564113,26543.0,Male,36.0,Black,Never-married,HS-grad,United-States,Private,Transport-moving,<=50K
rec-46-org, jemima, matthews,11.0, summerville crescent, warrah lea, west wollongong,4814, qld,19900603.0,4661496,5653.0,Male,27.0,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
rec-1925-org, grace, van galen,11.0, leichhardt street, elston, denhams beach,6061, nsw,19460117.0,8481358,19303.0,Male,39.0,Black,Never-married,Some-college,United-States,Private,Prof-specialty,>50K
rec-909-org, sarah, purdey,13.0, giblin street, vlla 18 pacific bay resort, surfers paradise,4109, sa,19340222.0,1907882,28231.0,Male,34.0,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K
rec-2027-org, jacob, rawlings,8.0, bangalay crescent, hallsville, bunbury,3216, vic,19490324.0,3390338,13337.0,Male,25.0,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
rec-2954-org, molly, pascoe,38.0, namadgi circuit, st vincents hospital, jimbour,4670, sa,19951209.0,7153513,18891.0,Male,29.0,White,Never-married,Assoc-acdm,United-States,Local-gov,Adm-clerical,<=50K
rec-1472-org, jake, webb,208.0, filshie close, st francis vlge, lalor park,5152, wa,19880611.0,4219265,21672.0,Male,39.0,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,>50K
rec-3326-org, hannah, mccarthy,22.0, dixson circuit, talawa, williamstown,3356, nsw,19401205.0,9308076,1986.0,Male,41.0,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,>50K
rec-1529-org, robert, audino,11.0, marou place, loc 14738, slacks creek,2156, vic,19171223.0,4654270,19395.0,Female,29.0,Black,Never-married,Some-college,Jamaica,Private,Other-service,<=50K
rec-3866-org, juliana, webb,30.0, casey crescent, piringa, miling,4110, sa,19380827.0,6261027,18891.0,Male,29.0,White,Never-married,Assoc-acdm,United-States,Local-gov,Adm-clerical,<=50K
rec-2651-org, finn, radulescu,14.0, noble place, kooyong, blakehurst,2024, vic,19281226.0,5004037,19827.0,Male,42.0,White,Married-civ-spouse,Masters,United-States,Federal-gov,Prof-specialty,<=50K
rec-2461-dup-1, daniel, negri,1.0, mccabe crescent, bellbird ctge, normanhurst,2036, vic,19551128.0,6047697,23483.0,Female,32.0,White,Divorced,Some-college,United-States,Private,Machine-op-inspct,<=50K
rec-2922-org, cambell, ferris,95.0, kaeppel place, allensleigh, daylesford,2619, nsw,19410109.0,1881428,21268.0,Female,20.0,White,Never-married,Some-college,United-States,Private,Exec-managerial,<=50K
rec-3414-org, jacob, clarke,24.0, karrugang circuit, karma park, keilor east,2913, qld,19401031.0,7833847,27547.0,Female,43.0,White,Never-married,Some-college,United-States,State-gov,Other-service,<=50K
rec-1581-dup-2, lily, leslie,19.0, rudall street, anzac house (cn rarcher s street, reidyc reek,2444, nsw,19460705.0,6406842,14893.0,Male,57.0,White,Married-civ-spouse,1st-4th,United-States,Private,Handlers-cleaners,<=50K
rec-906-org, harry, campbell,11.0, eddy crescent, heritage est, toowoomba,2486, sa,19400923.0,4866174,25300.0,Male,25.0,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,<=50K
rec-3730-org, tia, zimmermann,1106.0, wiburd street, diamond star, west lakes shore,2905, nsw,19880824.0,5064671,10875.0,Female,18.0,White,Never-married,10th,United-States,Private,Other-service,<=50K
rec-3656-org, mitchell, kerslake,12.0, currong street, yuvam, kandos,4105, nsw,19490315.0,5687669,24165.0,Male,34.0,White,Married-civ-spouse,Prof-school,United-States,Private,Prof-specialty,>50K
rec-3207-org, mitchell, ellston,227.0, letters street, northbridge park, mount stuart,3150, wa,19451104.0,9649017,3960.0,Male,32.0,White,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,<=50K
rec-3881-dup-0, kadin, palasis,6.0, pridhamstreet, rhoseyn, kincumber,4017, nsw,19930503.0,1653383,10222.0,Male,21.0,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K
rec-3950-org, chloe, browne,29.0, crisp circuit, clonturkle, port lincoln,3480, vic,19311205.0,8632322,10206.0,Male,46.0,White,Married-civ-spouse,Prof-school,United-States,Self-emp-not-inc,Exec-managerial,>50K
rec-3060-org, connor, howie,13.0, boswell crescent, tivoli hills, safety bay,2550, nsw,19990826.0,7158367,12743.0,Male,51.0,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Farming-fishing,<=50K
rec-2310-org, taylor, millar,20.0, sandover circuit, glengarry cottage, belmont,2656, nsw,19560920.0,2587303,17774.0,Male,35.0,White,Never-married,Assoc-voc,United-States,Self-emp-not-inc,Farming-fishing,<=50K
rec-2925-dup-1, emiily, mccarthy,279.0, marsden street, market towm centre, cleveland,7268, nsw,19421122.0,5252810,18891.0,Male,29.0,White,Never-married,Assoc-acdm,United-States,Local-gov,Adm-clerical,<=50K
rec-3491-org, mitchell, stephenson,35.0, tennyson crescent, grand central shopping centre, blacktown,2027, vic,19400629.0,3527146,14325.0,Male,22.0,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K
rec-1575-org, harrison, graue,149.0, giffen close, kingsrange, ottoway,7140, nsw,19840121.0,5484086,11108.0,Female,41.0,White,Divorced,Bachelors,United-States,Local-gov,Protective-serv,<=50K
rec-3420-org, james, hursey,44.0, satchell place, north dara, mosman,3805, qld,19590829.0,9588595,29721.0,Male,42.0,White,Married-civ-spouse,Some-college,United-States,Private,Prof-specialty,<=50K
rec-2447-dup-1, abbey, maynqrd,77.0, pinkerton circuit, cluster, east sydney,4228, vic,19751214.0,1726676,14640.0,Male,24.0,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K
rec-3077-org, mia, clarke,7.0, scobie place, macarthur place, forest hill,3140, qld,19940531.0,5421293,6895.0,Female,26.0,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K
rec-409-org, lachlan, goodacre,20.0, hovell street, villa 147, mulgrave east,4152, vic,19291225.0,8057161,20208.0,Male,60.0,White,Divorced,11th,United-States,Private,Protective-serv,<=50K
rec-2686-dup-2, charotte, ryan,130.0, denny steet, citi centre, pennant hills,4034, sa,19350312.0,2548031,6867.0,Male,34.0,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
rec-2572-dup-1, benjaymin, mainsbridge,12.0, tatyakra, fryer place, macgregor,4152, qld,19380502.0,1640908,17543.0,Female,34.0,White,Never-married,Some-college,United-States,Local-gov,Adm-clerical,<=50K
rec-2934-org, fergus, campbell,28.0, medley street, locn 2830, slacks creek,2151, qld,19041030.0,1164988,28796.0,Male,26.0,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,<=50K
rec-2950-org, hari, white,7.0, john cleland crescent, gobongo, padstow,2063, nsw,19681123.0,3550437,27518.0,Female,35.0,White,Never-married,9th,United-States,Private,Exec-managerial,<=50K
rec-3216-org, jacqueline, jeffries,99.0, owen dixon drive, glenlee, st albans,2330, nsw,19541004.0,7613110,10908.0,Male,35.0,Black,Never-married,HS-grad,United-States,Private,Transport-moving,<=50K
rec-2713-org, timothy, dobell,15.0, clarey crescent, the garden village, swan view,6064, wa,19520615.0,4163302,16450.0,Male,51.0,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,<=50K
rec-2234-org, kayne, iliopoulos,46.0, larakia street, sec 311, twin hills,5272, nsw,19740323.0,9357401,22870.0,Female,36.0,White,Divorced,Some-college,United-States,Local-gov,Adm-clerical,<=50K
rec-2597-org, daniel, gilfelt,21.0, couvreur street, crower, theodore,2024, wa,19961116.0,9599482,20424.0,Female,24.0,White,Never-married,HS-grad,United-States,Private,Sales,<=50K
rec-3482-org, elly, paine,29.0, boobialla street, spring creek, burpengary,4101, qld,19630418.0,8819271,1016.0,Male,41.0,Black,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,<=50K
rec-567-dup-0, kyle, bulner,24.0, caldwell street, brentwo dod vlge, ormond,7330, vic,19750210.0,6099792,26454.0,Male,49.0,Black,Divorced,HS-grad,United-States,Private,Machine-op-inspct,<=50K
rec-2506-org, trinity, white,16.0, hopetoun circuit, backwoodlands, lake cathie,3840, nsw,19970411.0,1184299,23113.0,Female,48.0,White,Divorced,Some-college,United-States,Private,Prof-specialty,<=50K
rec-3160-org, hayley, white,23.0, gilruth street, ocean breeze, denmark,4211, sa,19790413.0,8334292,17493.0,Female,33.0,White,Never-married,Bachelors,United-States,Private,Adm-clerical,<=50K
rec-1364-org, zoe, maksim,6.0, dumas street, dspq, coolbellup,6151, vic,19560527.0,7616646,24990.0,Female,17.0,White,Never-married,10th,United-States,Private,Sales,<=50K
rec-2375-org, joshua, morrison,59.0, badimara street, the swamp, plympton south,4701, vic,19011002.0,9794528,5154.0,Male,32.0,White,Married-civ-spouse,HS-grad,Ireland,Private,Other-service,<=50K
rec-1990-org, joel, zilm,24.0, zadow place, st vincents medical centre, preston,3280, nsw,19920120.0,3324557,2525.0,Male,43.0,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K
rec-2400-org, daniel, robson,16.0, britton place, kimberley, margaret river,6160, qld,19830317.0,7560588,27966.0,Male,28.0,White,Never-married,Bachelors,United-States,Private,Prof-specialty,>50K
rec-3699-org, maddison, wauchop,3.0, stow place, glenlee, burpengary,4169, nsw,19670830.0,6411610,28951.0,Male,36.0,White,Married-civ-spouse,1st-4th,Italy,Private,Handlers-cleaners,<=50K
rec-3928-org, dylan, bruse,37.0, galleghan circuit, villa 3, mount evelyn,3166, nsw,19140815.0,2190769,25995.0,Male,32.0,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
rec-3527-org, brielle, madigan,53.0, harkness street, armidale private hospital, benowa,3178, nsw,19120602.0,5463142,14561.0,Male,50.0,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
rec-126-org, noah, bishop,4.0, stephens place, raaf, west lakes,6168, nsw,19560204.0,6023782,28069.0,Male,62.0,White,Married-civ-spouse,7th-8th,United-States,Private,Prof-specialty,<=50K
rec-1698-dup-1, gabrielle, lavety,27.0, alexander mackie circuit, fairburn park, swan hill,4211, nsw,19850402.0,9806497,9226.0,Male,29.0,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K
rec-367-org, rachel, thrussell,146.0, ross smith crescent, chain gate, mansfield,4507, vic,19941221.0,7198992,2392.0,Female,18.0,Amer-Indian-Eskimo,Never-married,11th,United-States,Private,Sales,<=50K
rec-2075-org, abbey, scollard,109.0, bainbridge close, brentwood vlge, carlingford,6026, nsw,19810226.0,3479715,3235.0,Male,52.0,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,>50K
rec-1069-org, max, white,34.0, ogilby crescent, never die, tabacum,2029, wa,19381023.0,6956900,11162.0,Male,27.0,Asian-Pac-Islander,Married-civ-spouse,HS-grad,United-States,Federal-gov,Handlers-cleaners,<=50K
rec-1809-org, madeline, paine,52.0, gladstone street, gumview, port pirie,5067, nsw,19870921.0,1510849,23919.0,Female,57.0,White,Divorced,HS-grad,United-States,Local-gov,Protective-serv,<=50K
rec-694-dup-2, danielle, zeehtner,55.0, howe crescent, apt 503, tautra,2905, vic,19321129.0,8152232,8719.0,Male,36.0,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
rec-3985-org, nellie, wilkey,7.0, hemmings crescent, professional centre, ballarat,4207, nsw,19730208.0,5675395,25799.0,Male,24.0,White,Never-married,Assoc-acdm,United-States,Private,Exec-managerial,<=50K
rec-3452-org, emmet, jeffries,14.0, connell place, rosehill, sanctuary point,2261, qld,19130331.0,8849668,15664.0,Male,36.0,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K
rec-2170-org, annabelle, newey,1.0, bodel place, heidsvale, leongatha,2148, nsw,19450301.0,1009128,7900.0,Male,26.0,White,Never-married,Bachelors,United-States,Federal-gov,Tech-support,<=50K
rec-1328-org, renee, lock,34.0, jabanungga avenue, rosehill, tarragindi,6056, nsw,19011022.0,5708617,21497.0,Male,49.0,White,Married-civ-spouse,Prof-school,United-States,Self-emp-not-inc,Prof-specialty,>50K
rec-2468-org, haylee, ryan,59.0, bailey place, wayamba, gailes,7310, wa,19440209.0,2380049,19085.0,Male,18.0,White,Never-married,11th,United-States,Private,Other-service,<=50K
rec-688-org, damien, hudd,88.0, kepert place, dental 3 garden city shopping centre, argenton,3585, nsw,19080328.0,4314473,2396.0,Male,41.0,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
rec-1581-dup-1, lily, leslie,97.0, rudall street, anzac house (cn rarcher s street, reidyvcreek,2444, nsw,19460705.0,6406842,14893.0,Male,57.0,White,Married-civ-spouse,1st-4th,United-States,Private,Handlers-cleaners,<=50K
rec-2698-org, jayden, heron,25.0, ina gregory circuit, gssm, clayfield,3070, vic,19920619.0,3388644,16996.0,Male,33.0,White,Never-married,Some-college,United-States,Self-emp-not-inc,Farming-fishing,<=50K
rec-3285-org, joshua, howie,87.0, de burgh street, tregoning station, south wentworthville,5213, nsw,19780716.0,1688135,15745.0,Male,42.0,White,Married-civ-spouse,Bachelors,United-States,Private,Adm-clerical,>50K
rec-887-dup-0, chloe, de michele,184.0, maray place, gregory heights, noble park,852, wa,19060415.0,6782160,13295.0,Male,29.0,White,Married-civ-spouse,10th,United-States,Private,Craft-repair,<=50K
rec-905-org, reece, green,9.0, fidge street, ballymannin, burwood,2170, nsw,19550311.0,3677695,93.0,Male,44.0,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
rec-1234-org, jessica, green,86.0, quiros street, sec 1569, middle pocket,2075, vic,19191008.0,5154686,21977.0,Male,25.0,White,Never-married,Assoc-acdm,United-States,Private,Prof-specialty,>50K
rec-1549-org, bethany, clarke,1105.0, ordell street, maroochy river cvn park, ascot vale,4701, sa,19920302.0,1873324,14844.0,Female,57.0,White,Separated,Some-college,United-States,Private,Sales,<=50K
rec-489-org, joel, morrish,4.0, burkitt street, kalkee, ormond,2500, act,19190313.0,3797482,23263.0,Male,51.0,White,Married-civ-spouse,12th,United-States,Private,Transport-moving,<=50K
rec-1446-org, alisha, greep,45.0, methven place, pindara medical centre, strathalbyn,3230, nsw,19320508.0,3440704,8033.0,Female,48.0,Black,Divorced,Masters,United-States,Local-gov,Exec-managerial,>50K
rec-2694-org, ella, horswill,44.0, brunswick circuit, morago, toowoomba,5068, qld,19161222.0,3341953,6847.0,Male,34.0,White,Married-civ-spouse,9th,United-States,Private,Craft-repair,<=50K
rec-1452-org, danny, morrison,31.0, pridham street, tylden park, clarkson,2095, vic,19810118.0,1494194,23622.0,Female,58.0,White,Divorced,Some-college,United-States,Private,Prof-specialty,<=50K
rec-824-org, samuel, king-jones,135.0, florentine circuit, the gums, canterbury,3150, wa,19071126.0,9859778,548.0,Male,25.0,White,Never-married,Some-college,United-States,Private,Tech-support,<=50K
rec-2767-org, alexander, schumann,98.0, challis street, millbanks, botany,3198, nsw,19181026.0,1814942,18039.0,Female,20.0,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K
rec-1242-org, kynan, coulson,62.0, hedland circuit, mlc centre, oxford falls,3237, qld,19960701.0,2121547,19650.0,Female,21.0,Black,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K
rec-2998-org, angelica, alderson,17.0, arabanoo crescent, unt 2, seven hills,6167, sa,19890118.0,1772163,26962.0,Male,29.0,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K
rec-106-org, bradley, bishop,14.0, spica street, yakilli park, bamawm,5107, nsw,19420318.0,6888719,25002.0,Male,48.0,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K
rec-654-org, john, ryan,9.0, langdon avenue, black creek, st kilda east,2560, vic,19781205.0,4377633,26888.0,Female,47.0,White,Never-married,HS-grad,Cuba,Private,Exec-managerial,<=50K
rec-334-org, jack, liersch,220.0, curlewis crescent, willow dale, surfers paradise,3032, nsw,19750112.0,4906254,20750.0,Female,26.0,Black,Never-married,Bachelors,United-States,Local-gov,Prof-specialty,<=50K
rec-3139-org, oliver, white,5.0, hindmarsh drive, glenmore, avondale heights,3186, nsw,19140904.0,3880325,27600.0,Female,56.0,White,Never-married,HS-grad,United-States,Private,Prof-specialty,<=50K
